"CWNS_ID","FACILITY_ID","LOCATION_TYPE","LATITUDE","LONGITUDE","DATUM","ADDRESS","ADDRESS_2","CITY","STATE_CODE","ZIP_CODE","COUNTY_FIPS","COUNTY_NAME"
"48007033003",1183815,"Point","29.7217","-94.9878","NAD83","3030 FERRY RD","THOMPKINS RD, HARRIS COUNTY","Baytown","TX","77521","",""
"48007166001",1183974,"Point","29.7542","-95.71","NAD83","19630 STONE LODGE, OFF FRY RD","","Houston","TX","77002","",""
"48007257001",1184045,"Point","29.8119","-94.911","NAD83","264 0F ST HWY 146 AND OLD NEEDLE POINT RD","","Houston","TX","77002","",""
"48007459001",1184086,"Point","29.6346","-95.6732","NAD83","400 F N OLD RICHMOND RD, 2900 FT E FMR 1464","","Houston","TX","77002","",""
"48007749001",1184250,"Point","30.0519","-95.5966","NAD83","1MI E OF FM 249, 1200' S","","Houston","TX","77002","",""
"48008041001",1184388,"Point","30.1031","-97.3186","NAD83","300 WATER STREET 0.2 MILES S.","","Bastrop","TX","78602","",""
"48008069001",1184411,"Point","29.969917","-97.831667","NAD83","941 NEW BRIDGE DR 2.7 M NW ST RT 21 AND FMR 2720","","Kyle","TX","78640","",""
"48008072001",1184413,"Point","29.1804","-98.8658","NAD83","1200F SW ON WEST SIDE 6TH ST","","Natalia","TX","78059-0270","",""
"48000018002",3526016,"Point","31.3917","-94.7628","NAD83","1.9MI SE HWY 69 FM 2021","","Lufkin","TX","75902-0387","",""
"48008045807",3506400,"Point","29.4221","-98.4839","NAD83","JOINT STORMWATER PERMIT","","San Antonio","TX","78283","",""
"48003080003",422233,"Point","30.7026","-97.6578","NAD83","4250' NW INTX OF IH 35 AND ST HWY 195","","Georgetown","TX","78626","",""
"48001046001",1182901,"Point","30.593888","-103.874444","NAD83","500 N MILITARY DR","","Fort Davis","TX","79734","",""
"48001119002",1182921,"Point","26.305278","-98.218889","NAD83","2100 SPRAGUE RD","","Mcallen","TX","78504","",""
"48001172001",1182962,"Point","26.2869","-98.3131","NAD83","101 S Alton Blvd","","Mission","TX","78573","",""
"48001201001",1182977,"Point","27.782","-97.8992","NAD83","800FT E FM 70 & 550FT S STHWY","44, NUECES COUNTY","Agua Dulce","TX","78330","",""
"48001237001",1183016,"Point","28.8448","-96.4605","NAD83","SAM HOUSTON AVE, 200FT NE","INTX OF PALACIOS ST, JACKSON C","La Ward","TX","77970","",""
"48002054001",1183137,"Point","33.3297","-101.9153","NAD83","FM 1730 and SH 211","","New Home","TX","79383","",""
"48004096001",1183404,"Point","32.3971","-97.2842","NAD83","US HWY 67 AND CR 318","","Keene","TX","76059","",""
"48004205001",1183460,"Point","33.0837","-97.5503","NAD83","N SIDE ST HWY 114, 1000' E-NE FMR 730","","Boyd","TX","76023","",""
"48004215002",1183468,"Point","33.8099","-98.1754","NAD83","1 M NE OF US 287 AND SH LOOP 510","","Henrietta","TX","76365","",""
"48004256001",1183488,"Point","33.1708","-97.864","NAD83","657 W US-380","","Bridgeport","TX","76426","",""
"48004362002",1183533,"Point","33.995583","-98.517222","NAD83","NORTHSIDE 6285 BURBURNETT RD","","Wichita Falls","TX","76306","",""
"48005006006",1183568,"Point","33.3776","-94.0431","NAD83","2300' W OF SPUR 151 AND 3300' S OF ST HWY 82","","Texarkana","TX","75504","",""
"48006007001",1183677,"Point","29.9571","-93.9998","NAD83","E OF INTX HARDY AVE AND AVE D","","Nederland","TX","77627","",""
"48006009003",1183678,"Point","29.9131","-93.8949","NAD83","2901 WEST FM 365","JEFFERSON COUNTY","Port Arthur","TX","77642","",""
"48007039065",1183841,"Point","29.87899","-95.53616","NAD83","7103 W GULF BANK RD","","Houston","TX","77040","",""
"48007043001",1183863,"Point","29.64986","-95.023159","NAD83","1301 S 4TH STREET","HARRIS COUNTY","La Porte","TX","77571","",""
"48007168001",1183976,"Point","29.78455","-95.48516","NAD83","1.9M N IH-10, 5500F NW FRY RD AND FRANZ RD","","Katy","TX","77449","",""
"48007495001",1184102,"Point","30.0466","-95.4491","NAD83","5500' W IH 45,2.1MI NW INTX FM","","Houston","TX","77388","",""
"48007573001",1184150,"Point","30.0035","-95.4702","NAD83","2695 Cypress Creek Pkwy","","Houston","TX","77068","",""
"48008037002",1184384,"Point","29.6774","-96.9194","NAD83","APPX 500 FT W OF INTERX OF BAB","YLON LN/WILLIAMS AVE FAYETTE C","Schulenburg","TX","78956","",""
"48000000251",3610940,"County","35.83750155","-100.2704628","NAD83","","","","TX","","48211","Hemphill"
"48000000255",3610947,"County","33.60750375","-102.3430919","NAD83","","","","TX","","48219","Hockley"
"48000000268",3610966,"County","29.88425832","-94.1708778","NAD83","","","","TX","","48245","Jefferson"
"48000000269",3610967,"County","27.04340499","-98.6972921","NAD83","","","","TX","","48247","Jim Hogg"
"48000000297",3610999,"County","31.84912973","-103.5799063","NAD83","","","","TX","","48301","Loving"
"48000000307",3611009,"County","31.55234489","-97.20184883","NAD83","","","","TX","","48309","McLennan"
"48000000320",3611024,"County","31.61604108","-94.6158776","NAD83","","","","TX","","48347","Nacogdoches"
"48000000326",3611030,"County","35.40497586","-102.6029949","NAD83","","","","TX","","48359","Oldham"
"48000000366",3611112,"County","32.77185236","-97.29116473","NAD83","","","","TX","","48439","Tarrant"
"48000000375",3611123,"County","30.7712607","-94.37651432","NAD83","","","","TX","","48457","Tyler"
"48000000377",3611127,"County","31.36853957","-102.0430005","NAD83","","","","TX","","48461","Upton"
"48000000387",3611143,"County","29.2778362","-96.22197375","NAD83","","","","TX","","48481","Wharton"
"48000000389",3611145,"County","33.98421585","-98.70153389","NAD83","","","","TX","","48485","Wichita"
"48000000119",3609588,"Point","32.748186","-98.009209","NAD83","","","Millsap","TX","76066","",""
"48000000357",3611097,"County","36.27765824","-101.8933822","NAD83","","","","TX","","48421","Sherman"
"48002065001",1183145,"Point","32.393859","-102.595825","NAD83","","","Seagraves","TX","79714","",""
"48001115001",1227765,"Point","26.304056","-97.999889","NAD83","0.5MI SW INTS FM 1925 AND ST HWY 88","","Elsa","TX","78543","",""
"48003085001",1227818,"Point","30.7157","-97.4106","NAD83","1300' S OF FM 971 AND 1 M E OF SH 95","","Granger","TX","76530","",""
"48004208001",1227853,"Point","33.194307","-97.756523","NAD83","901 CATES ST","","Bridge City","TX","76426","",""
"48006091001",1227903,"Point","31.3546","-95.1802","NAD83","FM RD 357","","Kennard","TX","75847","",""
"48007173001",1227916,"Point","29.8019","-95.7679","NAD83","22823 FRANZ ROAD","","Katy","TX","77449","",""
"48004354011",2807940,"Point","32.9363","-96.742","NAD83","2310' SE SPRING VALLEY RD & ST","","Richardson","TX","75081","",""
"48001006001",1182875,"Point","31.3372","-102.8419","NAD83","Hwys 18 and 329","","Grandfalls","TX","79742","",""
"48001131002",1182936,"Point","26.138","-97.175","NAD83","3.7M N OF QUEEN ISABELA CAUSEWAY","","Port Isabel","TX","78578","",""
"48002026001",1183122,"Point","32.2236","-99.8033","NAD83","P.O. Box 34","","Tuscola","TX","79562","",""
"48003094001",1183243,"Point","31.3052","-96.5414","NAD83","150' SE INTX JACKSON AND TULIP ST","","Kosse","TX","76653","",""
"48003239001",1183295,"Point","30.8796","-97.1211","NAD83","1600' NE OF USHWY 190 AND 1000' E OF FM 1915","","Buckholts","TX","76518","",""
"48004087001",1183396,"Point","33.4209","-96.5497","NAD83","1.55MI E INTX STHWY 5 AND FM 121","","Van Alstyne","TX","75495","",""
"48004359001",1183530,"Point","34.0094","-98.8757","NAD83","2M SE FMR 1739 ST HWY LOOP 477","","Electra","TX","76360","",""
"48005018001",1183579,"Point","32.1156","-94.8098","NAD83","3490 FM-225","","Henderson","TX","75654","",""
"48005047001",1183603,"Point","33.658997","-95.36652","NAD83","3000F SW USHWY82/FMR 1502,4000","E FMR 194&196, LAMAR COUNTY","Blossom","TX","75416","",""
"48007060002",1183883,"Point","31.7545","-93.8489","NAD83","FM RD 2694 AND TOLEDO BEND RES","","Shelbyville","TX","75973","",""
"48007075001",1183901,"Point","29.2951","-95.7311","NAD83","1100' SE OF INTX FM 1462 & ST","HWY 36, BRAZORIA COUNTY","Damon","TX","77430","",""
"48007410001",1184064,"Point","29.8853","-96.4776","NAD83","P.O. BOX 73","109 & FM 1094, AUSTIN COUNTY","New Ulm","TX","78950-0073","",""
"48007880001",1184327,"Point","29.9633","-95.6194","NAD83","12702 JARVIS, S OF CYPRESS CRK","","Houston","TX","77002","",""
"48009023001",1184482,"Point","30.2859","-98.4021","NAD83","2500 FT S-SW US HWY 281 AND 3700 FT N FMR 2766","","Johnson City","TX","78636","",""
"48000000404",3611321,"Point","29.991966","-95.405026","NAD83","","","Houston","TX","77073","",""
"48001002002",3513676,"Point","32.0034","-102.0094","NAD83","300 North Loraine","","Midland","TX","79702","",""
"48001208001",1182988,"Point","27.9167","-97.2933","NAD83","300 SUNSET AT INTX SUNSET RD","","Gregory","TX","78359","",""
"48002070001",1183149,"Point","33.3234","-99.6829","NAD83","3500 FT S OF INTX ST HWY  617 AND SH SPUR 203","","Weinert","TX","76388","",""
"48003081002",1183232,"Point","30.1602","-96.9364","NAD83","2, SOUTHEAST OF FMR 448 &","4000 FT SW US HWY 77, LEE CO.","Giddings","TX","78942","",""
"48004354001",1183519,"Point","33.126","-96.5617","NAD83","ROWLETT CREEK WWTP","","Plano","TX","75098","",""
"48005093001",1183644,"Point","32.9062","-96.1441","NAD83","200 MYERS ST; 2100 FT SW ST HWY 276 AND ST BUS HWY","","Quinlan","TX","75474","",""
"48007064003",1183889,"Point","30.0353","-95.3606","NAD83","4414 TRESCHWIG RD","HARRIS COUNTY","Spring","TX","77373","",""
"48007540001",1184132,"Point","29.9508","-95.4448","NAD83","11538 TRICKEY ROAD","","Houston","TX","77041","",""
"48007541001",1184133,"Point","29.9008","-95.5046","NAD83","2MI N AND 1MI E INTX FAIRBANKS-N HOUSTON RD &","","Houston","TX","77041","",""
"48007849001",1184304,"Point","30.0377","-95.416","NAD83","N CYPRESS CK, 4600FT E IH-45","","Houston","TX","77067-4513","",""
"48007925001",1184342,"Point","29.5933","-95.3573","NAD83","6750 W LOOP SOUTH STE 250","","Houston","TX","77547","",""
"48008063001",1184405,"Point","29.1288","-98.1731","NAD83","815 GOLIAD RD","","Floresville","TX","78114","",""
"48000000153",3610501,"County","33.44572786","-94.42324298","NAD83","","","","TX","","48037","Bowie"
"48000000154",3610502,"County","29.19345387","-95.45578479","NAD83","","","","TX","","48039","Brazoria"
"48000000380",3611132,"County","32.56368961","-95.8364862","NAD83","","","","TX","","48467","Van Zandt"
"48000105005",1182800,"Point","35.0498","-101.7569","NAD83","3700 SE LOOP 335, 4 M E/SE INTX OF ST HWY 335","","Amarillo","TX","79105","",""
"48000168001",1182849,"Point","34.3825","-100.895","NAD83","1200 Hwy. 86","P. O. Box 415","Turkey","TX","79261","",""
"48002005001",1183108,"Point","33.5667","-101.7711","NAD83","EAST 38TH ST S OF FT WORTH AND DENVER RR; 1 M NW","","Lubbock","TX","79457","",""
"48003075001",1183226,"Point","32.3873","-98.8098","NAD83","E END SMITH ST, 1 MI SE OF INX","SH 6 AND US HWY 80 EASTLAND CO","Eastland","TX","76448","",""
"48005026001",1183586,"Point","32.6346","-95.4824","NAD83","2 MIL SE US HWY 69 & USHWY 80","","Mineola","TX","75773-0179","",""
"48005055001",1183608,"Point","32.5175","-94.9028","NAD83","4050FT S INTX USHWY 80 AND TX ST","","Gladewater","TX","75647","",""
"48007039025",1183834,"Point","29.608399","-95.241125","NAD83","9610 KINGSPOINT RD","","Houston","TX","77075","",""
"48007795001",1184274,"Point","30.4233","-95.5652","NAD83","INTX SHORELINE DR AND LAKE BREEZE LN","","Willis","TX","77387","",""
"48007875001",1184323,"Point","29.9727","-95.4783","NAD83","1 MI SE INTX STUEBNER-AIRLINE","","Houston","TX","77014","",""
"48003015001",1227804,"Point","31.4171","-97.5133","NAD83","0.4MI W OF FM 1996, 1.3MI S OF US HWY 84","","Oglesby","TX","76561","",""
"48005066001",1227881,"Point","32.7","-95.8833","NAD83","6000 FT N FM 859 & US HWY 80","","Edgewood","TX","75117","",""
"48007034001",1227909,"Point","29.6907","-95.4492","NAD83","4401 EDITH ST, 1MI NE INTX IH-610 AND POST OAK RD","","Bellaire","TX","77401","",""
"48003024001",2971022,"Point","31.412417","-97.395694","NAD83","HIGHWAY 317","","Mc Gregor","TX","76657","",""
"48002005801",3516757,"Point","33.5836","-101.8538","NAD83","1625 13TH ST","","Lubbock","TX","79401-3830","",""
"48000000235",3610918,"County","35.40130666","-100.812475","NAD83","","","","TX","","48179","Gray"
"48002040002",3604278,"City","32.395617","-100.861359","NAD83","","","Burkes Garden","TX","79512","",""
"48000000361",3611102,"County","32.73584155","-98.83612016","NAD83","","","","TX","","48429","Stephens"
"48000000368",3611114,"County","30.22502597","-102.0764533","NAD83","","","","TX","","48443","Terrell"
"48000000371",3611118,"County","33.2160906","-94.96509786","NAD83","","","","TX","","48449","Titus"
"48000000386",3611142,"County","27.76102524","-99.33170164","NAD83","","","","TX","","48479","Webb"
"48000000390",3611146,"County","34.08044953","-99.24089568","NAD83","","","","TX","","48487","Wilbarger"
"48000000395",3611151,"County","33.21585061","-97.65444124","NAD83","","","","TX","","48497","Wise"
"48000000397",3611153,"County","33.17293501","-102.8278792","NAD83","","","","TX","","48501","Yoakum"
"48000000398",3611154,"County","33.17670764","-98.68781396","NAD83","","","","TX","","48503","Young"
"48006066002",1183724,"Point","30.528821","-95.474202","NAD83","","","New Waverly","TX","77358","",""
"48007039077",1183847,"Point","29.506624","-95.165205","NAD83","","","Friendswood","TX","77546","",""
"48007039011",1183826,"Point","29.754784","-95.298393","NAD83","","","Houston","TX","77020","",""
"48000000303",3611005,"County","30.71742293","-99.2263026","NAD83","","","","TX","","48319","Mason"
"48000000315",3611019,"County","33.67496328","-97.72466993","NAD83","","","","TX","","48337","Montague"
"48000000405",3611432,"Point","30.396271","-97.928352","NAD83","","","Austin","TX","78734","",""
"48000000334",3611054,"County","35.40128927","-101.8940484","NAD83","","","","TX","","48375","Potter"
"48000000339",3611063,"County","29.83182711","-99.82215881","NAD83","","","","TX","","48385","Real"
"48000000365",3611108,"County","34.53064989","-101.734951","NAD83","","","","TX","","48437","Swisher"
"48005025001",1183584,"Point","32.224514","-95.862697","NAD83","3100' NW INTX PRAIRIEVILLE ST AND ST HWY 19","","Athens","TX","75751","",""
"48005177001",1183663,"Point","32.320461","-96.129972","NAD83","157 Hammer Rd","","Mabank","TX","75156","",""
"48005265001",1183669,"Point","33.5973","-95.8137","NAD83","0.4MI SW INTX FM 137 AND FM 1509","","Petty","TX","75470","",""
"48007087001",1183910,"Point","29.6838","-95.0984","NAD83","3123 EAST BELTWAY 8","","Channelview","TX","77530","",""
"48008048001",1184395,"Point","29.788917","-98.714194","NAD83","350 S ESSER RD .1 MILE N OF SH 46","","Boerne","TX","78006","",""
"48008068002",1184410,"Point","28.5339","-97.5423","NAD83","0.88MI N INTX USHWY 181 & FM","1144, KARNES COUNTY","Karnes City","TX","78118","",""
"48001151004",411058,"Point","29.548","-95.569","NAD83","5302 Autumn Rose Ln","","Sugar Land","TX","77479","",""
"48000000182",3610829,"County","31.83695632","-95.16515234","NAD83","","","","TX","","48073","Cherokee"
"48000000201",3610848,"County","36.27777107","-102.6021647","NAD83","","","","TX","","48111","Dallam"
"48000000204",3610851,"County","29.08201599","-97.35666976","NAD83","","","","TX","","48123","DeWitt"
"48000000220",3610867,"County","29.87683207","-96.91968047","NAD83","","","","TX","","48149","Fayette"
"48000000221",3610868,"County","32.74305155","-100.4019503","NAD83","","","","TX","","48151","Fisher"
"48000000336",3611056,"County","32.87004212","-95.79347545","NAD83","","","","TX","","48379","Rains"
"48000000354",3611094,"County","32.74720063","-100.9165071","NAD83","","","","TX","","48415","Scurry"
"48000000363",3611104,"County","33.17842158","-100.255259","NAD83","","","","TX","","48433","Stonewall"
"48000000402",3611236,"City","26.062583","-97.483917","NAD83","","","Tangier","TX","78566","",""
"48000000175",3610822,"County","32.2977738","-99.37359692","NAD83","","","","TX","","48059","Callahan"
"48000000179",3610826,"County","33.07750446","-94.34348771","NAD83","","","","TX","","48067","Cass"
"48000000184",3610831,"County","33.78379717","-98.208958","NAD83","","","","TX","","48077","Clay"
"48000000186",3610833,"County","31.88849293","-100.5298747","NAD83","","","","TX","","48081","Coke"
"48000000187",3610834,"County","31.77329421","-99.45362579","NAD83","","","","TX","","48083","Coleman"
"48000000191",3610838,"County","29.80816362","-98.27814516","NAD83","","","","TX","","48091","Comal"
"48000000196",3610843,"County","34.0776571","-100.2786983","NAD83","","","","TX","","48101","Cottle"
"48000000200",3610847,"County","31.44709817","-104.5177421","NAD83","","","","TX","","48109","Culberson"
"48005091001",1183641,"Point","33.4339","-95.8491","NAD83",".5MI W .3MI S OF FM 64 AND FM128, W OF 3RD ST","","Pecan Gap","TX","75469","",""
"48008067001",1184408,"Point","28.913472","-98.549833","NAD83","0.5MI SW OF INTX STHWY 16 & ST","HWY 97, ATASCOSA COUNTY","Jourdanton","TX","78026","",""
"48007039813",2885344,"Point","29.75951","-95.36734","NAD83","203 MISSISSIPPI CLINTON","","Houston","TX","77002-4903","",""
"48007048500",3514037,"Point","29.6857","-95.1773","NAD83","100 East Shaw","","Pasadena","TX","77501","",""
"48007167001",1183975,"Point","29.8074","-95.7272","NAD83","5MI W-NW INTX STHWY 6/IH 10,N BANK OF S MAYDE CK","","Katy","TX","77002","",""
"48007768001",1184261,"Point","29.8023","-95.7041","NAD83","2631 GREENHOUSE ROAD","","Houston","TX","77056","",""
"48009005001",1184469,"Point","31.695271","-98.950093","NAD83","N OF WILLIS CK AT SE END OF HOOVER AVE","","Brownwood","TX","76804","",""
"48007060001",1227911,"Point","30.05","-94.8014","NAD83","0.5MI W INTX FM 2684 AND FM 3361","","Liberty","TX","77575","",""
"48004354016",2808380,"Point","33.1207","-96.8586","NAD83","FOURTH ARMY MEM. DR/3M SE FM","","Wylie","TX","75098","",""
"48000017006",2972223,"Point","31.2017","-98.3986","NAD83","4500' SE INTX FM 581 & USHWY","190, LAMPASAS COUNTY","Austin","TX","78767","",""
"48000000122",3609622,"Point","33.613806","-95.918889","NAD83","","","Honey Grove","TX","75446","",""
"48000000133",3610460,"Point","26.503645","-97.638030","NAD83","","","San Perlita","TX","78590","",""
"48000000197",3610844,"County","31.42846287","-102.5156425","NAD83","","","","TX","","48103","Crane"
"48000000340",3611064,"County","33.62074539","-95.0501886","NAD83","","","","TX","","48387","Red River"
"48000000367",3611113,"County","32.30138229","-99.89003941","NAD83","","","","TX","","48441","Taylor"
"48000000370",3611117,"County","33.17753907","-99.21236832","NAD83","","","","TX","","48447","Throckmorton"
"48000000383",3611137,"County","30.01093722","-95.98768942","NAD83","","","","TX","","48473","Waller"
"48007039082",1183850,"Point","29.67085","-95.54144","NAD83","9400 WHITE CHAPEL LN","","Houston","TX","77074","",""
"48000000407",3612156,"Point","29.850528","-95.229807","NAD83","10545 TIDWELL RD","","Houston","TX","77078","",""
"48002075001",1227798,"Point","32.4233","-100.5325","NAD83","115 Cypress St","","Roscoe","TX","79545-0340","",""
"48003067001",1227810,"Point","30.8443","-96.9655","NAD83","1300' S-SE INTX USHWY 190 & 77","STHWY 36 & ADAMS ST,MILAM COUN","Cameron","TX","76520","",""
"48003095001",1227820,"Point","31.0653","-98.1802","NAD83","100 BROWN","LAMPASAS COUNTY","Lampasas","TX","76550","",""
"48003207001",1227829,"Point","32.1735","-97.2542","NAD83","800' S & 250' W INTX WEIR AVE AND ST HWY 171","","Covington","TX","76645","",""
"48006055001",1227900,"Point","30.711","-94.9339","NAD83","3200' N INTX US HWY 59 & ST HWY","","Livingston","TX","77351","",""
"48007818001",1227936,"Point","30.0735","-95.2394","NAD83","7200F S/SE USHWY 59 AND FM 1314 AND 2100 E SE","","Porter","TX","77365","",""
"48007039102",2883840,"Point","29.929404","-95.283013","NAD83","14506 SMITH RD","","Humble","TX","77396","",""
"48003107001",3164109,"Point","31.8774","-96.9159","NAD83","2000' SE OF FM 308","","Penelope","TX","76676","",""
"48000105500",3513838,"Point","35.236","-101.8342","NAD83","2400 NORTH POLK STREET","","Amarillo","TX","79107","",""
"48001151006",3516498,"Point","29.539667","-95.504639","NAD83","1522 Texas Parkway","","Missouri City","TX","77489","",""
"48001262001",1183033,"Point","28.4342","-96.4578","NAD83","","","Port Lavaca","TX","77979","",""
"48003102001",1183250,"Point","31.757656","-96.884050","NAD83","213 N 5th St W","HILL COUNTY","Mount Calm","TX","76673","",""
"48004045001",1183364,"Point","33.120732","-97.182999","NAD83","526 Mesquite St","","Argyle","TX","76226","",""
"48004065001",1183380,"Point","32.3045","-96.61566","NAD83","401 W PLANT RD","","Ennis","TX","75119","",""
"48004204001",1183459,"Point","32.0938","-96.707","NAD83","W BANK RUSH CREEK, APPX 4200' SE INTX OF SH 22","","Blooming Grove","TX","76626","",""
"48004313001",1183505,"Point","32.1055","-96.2103","NAD83","2MI S INTX ST HWY 31 AND ST HWY 309","","Kerens","TX","75144","",""
"48005256001",1183667,"Point","33.4797","-96.248","NAD83","FMR 896, 0.5 S ST HWY 121","","Randolph","TX","75475","",""
"48006154001",1183755,"Point","30.5713","-95.1189","NAD83","1500' S INTX ST HWY 150 AND FM 2973","","Coldspring","TX","77331","",""
"48006185001",1183767,"Point","31.4905","-95.4756","NAD83","1000' N INTX US HWY 287 AND FM 2423","","Grapeland","TX","75884","",""
"48007146001",1183959,"Point","29.9161","-95.4982","NAD83","7415 SMILING WOOD LANE","","Houston","TX","77086","",""
"48007151001",1183960,"Point","30.0352","-95.506","NAD83","8000' NE LOUETTA RD AND STUEBNER AIRLINE RD","","Houston","TX","77070","",""
"48007596001",1184165,"Point","29.8588","-95.7291","NAD83","1MI S INTX FREEMAN RD/SETTLERS VILLAGE ST","","Houston","TX","77449","",""
"48008028003",1184373,"Point","29.738028","-98.106056","NAD83","700' SW CROSSING OF GRUENE LOO","","New Braunfels","TX","78130","",""
"48008191001",1184458,"Point","29.3577","-98.1022","NAD83","2000FT E. FMR 775","WILSON COUNTY","La Vernia","TX","78121","",""
"48009501001",1184501,"Point","31.96649","-98.516073","NAD83","300 FT S OF FM 2861, FMR 2861","","Comanche","TX","76442","",""
"48000000195",3610842,"County","31.39087578","-97.7991883","NAD83","","","","TX","","48099","Coryell"
"48000000205",3610852,"County","34.96602014","-102.6048162","NAD83","","","","TX","","48117","Deaf Smith"
"48000000209",3610856,"County","28.42161168","-99.760574","NAD83","","","","TX","","48127","Dimmit"
"48000000224",3610871,"County","29.52763253","-95.77090562","NAD83","","","","TX","","48157","Fort Bend"
"48000000262",3610959,"County","35.84000866","-101.3547257","NAD83","","","","TX","","48233","Hutchinson"
"48000000403",3611315,"Point","29.527304","-98.111036","NAD83","","","Seguin","TX","78155","",""
"48001007001",1182876,"Point","30.673611","-101.213361","NAD83","LOCATED APPROX 3000 FT W OF SH 163 & APPROX 2.5 MI S OF IH 10","","Ozona","TX","76943","",""
"48000000120",3609590,"Point","30.45977","-95.55329","NAD83","13075 POINT DR","","Willis","TX","77318","",""
"48001131004",3540036,"Point","26.117306","-97.316083","NAD83","","","Port Isabel","TX","78578","",""
"48000000385",3611141,"County","30.2145299","-96.40356575","NAD83","","","","TX","","48477","Washington"
"48000000391",3611147,"County","26.47132899","-97.64303323","NAD83","","","","TX","","48489","Willacy"
"48004097001",2948382,"Point","32.2383","-97.3784","NAD83","702A CLEBURN WHITNEY RD 2400 F","","Rio Vista","TX","76093","",""
"48002048001",1227789,"Point","32.4208","-100.7314","NAD83","E Pacific Ave","","Loraine","TX","79532-0007","",""
"48003055001",1227808,"Point","31.6703","-98.1377","NAD83","700 NORTH LLOYD ST","","Hamilton","TX","76531","",""
"48004203001",1227851,"Point","33.6434","-98.0181","NAD83",".3 MI N OF HWY 287 AND FM 1288","","Bellevue","TX","76228","",""
"48000004003",1182789,"Point","30.8057","-95.1115","NAD83","2500' SE INTX US HWY 190 AND ST HWY 356","","Onalaska","TX","77342","",""
"48001003002",1182872,"Point","31.82183","-102.255718","NAD83","4 M E INTX IH20 & LOOP HWY338,","APPROX 6 M E SE IH20 & HWY 285","Odessa","TX","79766","",""
"48001012001",1182883,"Point","31.507581","-106.163121","NAD83","8000 FT SE STHWY 20/STHWY 76","NEAR FABENS, EL PASO COUNTY","Fabens","TX","79838","",""
"48001104004",1182909,"Point","26.182167","-97.640361","NAD83","0.25M S E. HARRISON AVE.","","Harlingen","TX","78550","",""
"48001129001",1182932,"Point","28.666472","-99.147833","NAD83","3000FT E CRAWFORD RD FRIO CO.","","Dilley","TX","78017","",""
"48001153001",1182955,"Point","27.2167","-98.1775","NAD83","215 E Allen St","","Falfurrias","TX","78355","",""
"48001265001",1183034,"Point","28.8357","-96.5365","NAD83","3000' SE INTX FM 616 AND FM 1593","","Lolita","TX","77971","",""
"48003054001",1183214,"Point","31.1574","-96.6733","NAD83","APPX 0.7 MI S INTX SH 14/FM 46","","Bremond","TX","76629","",""
"48000000171",3610608,"Point","33.458527","-96.923237","NAD83","","","Tioga","TX","76271","",""
"48000000248",3610931,"County","35.83996755","-102.6028835","NAD83","","","","TX","","48205","Hartley"
"48000000342",3611066,"County","28.32681413","-97.16546961","NAD83","","","","TX","","48391","Refugio"
"48000000343",3611067,"County","35.8385577","-100.8135689","NAD83","","","","TX","","48393","Roberts"
"48000000238",3610921,"County","30.54360689","-95.98557334","NAD83","","","","TX","","48185","Grimes"
"48000000362",3611103,"County","31.82786516","-101.0500699","NAD83","","","","TX","","48431","Sterling"
"48000000374",3611121,"County","31.0885069","-95.13551682","NAD83","","","","TX","","48455","Trinity"
"48000000376",3611125,"County","32.7362827","-94.94132011","NAD83","","","","TX","","48459","Upshur"
"48000000252",3610944,"County","32.21188078","-95.85356847","NAD83","","","","TX","","48213","Henderson"
"48000000260",3610956,"County","31.45613738","-105.3869428","NAD83","","","","TX","","48229","Hudspeth"
"48000000281",3610979,"County","29.35000302","-100.4178441","NAD83","","","","TX","","48271","Kinney"
"48000000305",3611007,"County","28.74260943","-100.3144638","NAD83","","","","TX","","48323","Maverick"
"48003224001",1183290,"Point","30.913860","-96.100502","NAD83","","","North Zulch","TX","77872","",""
"48000000240",3610923,"County","34.07051782","-101.8269082","NAD83","","","","TX","","48189","Hale"
"48000000244",3610927,"County","34.28865227","-99.7453851","NAD83","","","","TX","","48197","Hardeman"
"48000000287",3610989,"County","31.19627791","-98.24142711","NAD83","","","","TX","","48281","Lampasas"
"48000000288",3610990,"County","29.38437003","-96.93020993","NAD83","","","","TX","","48285","Lavaca"
"48000000304",3611006,"County","28.86711039","-95.98533866","NAD83","","","","TX","","48321","Matagorda"
"48000000324",3611028,"County","27.72621549","-97.61767326","NAD83","","","","TX","","48355","Nueces"
"48000000329",3611033,"County","32.16222886","-94.30552858","NAD83","","","","TX","","48365","Panola"
"48001009001",1182879,"Point","31.761615","-106.44289","NAD83","4100 DELTA DRIVE","","El Paso","TX","79905","",""
"48001223001",1183004,"Point","28.4604","-98.1911","NAD83","900' SW OF INTX STHWY 72 AND AVENIDA","","Three Rivers","TX","78071","",""
"48001249001",1183026,"Point","28.4523","-96.8913","NAD83","STATE HWY 113 AND STATE HWY 35","REFUGIO COUNTY, MILLER CREEK","Refugio","TX","77990","",""
"48002081001",1183152,"Point","33.5811","-102.1544","NAD83","202 Lincoln","","Smyer","TX","79367","",""
"48003033002",1183197,"Point","30.2797","-97.6528","NAD83","7113 EAST FM 969","TRAVIS COUNTY","Austin","TX","78767-8859","",""
"48003041002",1183208,"Point","30.5619","-96.2052","NAD83","16000' E-NE INTX ST HWY 6 & GREENS PRAIRIE RD","","College Station","TX","77842","",""
